#Gene id	Chr	Start	End	Brief description
LSAT_V11C100003720	1	9474770	9476813	uncharacterized LOC111912041 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003730	1	9488810	9494484	protein PSK SIMULATOR 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003740	1	9494747	9498315	chlorophyllide a oxygenase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100003750	1	9503099	9505744	G-type lectin S-receptor-like serine/threonine-protein kinase At1g34300 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003760	1	9549061	9560836	uncharacterized LOC111911933 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003770	1	9563240	9567014	probable magnesium transporter NIPA6 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003780	1	9576706	9583441	peroxisome biogenesis protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003790	1	9585600	9593480	uncharacterized LOC111911871 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003800	1	9630675	9641032	transportin-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003820	1	9809387	9813091	sucrose transport protein [Lactuca sativa (garden lettuce)]
LSAT_V11C100003830	1	9844776	9847412	-
LSAT_V11C100003850	1	9981582	9985067	-
LSAT_V11C100003860	1	10048627	10050730	-
LSAT_V11C100003870	1	10075448	10076953	-
LSAT_V11C100003880	1	10105711	10106352	-
LSAT_V11C100003900	1	10125450	10126325	-
LSAT_V11C100003910	1	10180989	10181398	-
LSAT_V11C100003920	1	10442243	10443361	NAD(P)H-quinone oxidoreductase subunit M, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100003930	1	10444537	10448446	uncharacterized LOC111911828 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003940	1	10489009	10490926	cytochrome P450 81Q32 [Lactuca sativa (garden lettuce)]
LSAT_V11C100003950	1	10491431	10494963	-
LSAT_V11C100003960	1	10497508	10499543	-
LSAT_V11C100003970	1	10501082	10501820	-
LSAT_V11C100003980	1	10502864	10504124	-
LSAT_V11C100003990	1	10520602	10522186	cytochrome P450 81Q32-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100004000	1	10529668	10531447	cytochrome P450 81Q32-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100004010	1	10538732	10540511	cytochrome P450 81Q32-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100004020	1	10547800	10549579	cytochrome P450 81Q32-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100004040	1	10554423	10555144	cytochrome P450 81Q32-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100004050	1	10595110	10595864	-
LSAT_V11C100004060	1	10596199	10597765	-
LSAT_V11C100004070	1	10601253	10601789	-
LSAT_V11C100004080	1	10601822	10603359	-
LSAT_V11C100004090	1	10642017	10643796	cytochrome P450 81Q32 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004110	1	10662181	10664077	-
LSAT_V11C100004120	1	10699036	10699710	-
LSAT_V11C100004140	1	10716973	10717507	-
LSAT_V11C100004150	1	10735026	10738898	protein kinase STUNTED [Lactuca sativa (garden lettuce)]
LSAT_V11C100004160	1	10881724	10883795	glutathione S-transferase TCHQD [Lactuca sativa (garden lettuce)]
LSAT_V11C100004170	1	10885398	10891644	putative F-box/LRR-repeat protein 9 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004180	1	10893830	10895604	-
LSAT_V11C100004190	1	10911043	10911653	-
LSAT_V11C100004210	1	10920493	10921439	putative F-box/LRR-repeat protein 23 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004220	1	10922041	10923351	-
LSAT_V11C100004230	1	10928632	10930274	F-box protein SKIP19 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004240	1	11026960	11028849	floral homeotic protein PMADS 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004260	1	11060736	11063080	PLASTID TRANSCRIPTIONALLY ACTIVE protein 6, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004270	1	11065604	11072540	ubinuclein-1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004280	1	11074438	11074932	probable calcium-binding protein CML44 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004290	1	11079412	11082678	cytochrome P450 81Q32 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004300	1	11097620	11098731	-
LSAT_V11C100004310	1	11123671	11125918	BTB/POZ domain-containing protein At4g08455 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004320	1	11128476	11135410	26S rRNA (cytosine-C(5))-methyltransferase NOP2B [Lactuca sativa (garden lettuce)]
LSAT_V11C100004370	1	11195026	11195807	-
LSAT_V11C100004380	1	11208583	11209290	-
LSAT_V11C100004390	1	11239314	11240287	-
LSAT_V11C100004400	1	11266728	11267463	uncharacterized LOC111904182 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004410	1	11379252	11381147	uncharacterized LOC111904139 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004420	1	11427788	11432301	probable methyltransferase PMT24 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004430	1	11478848	11481058	-
LSAT_V11C100004440	1	11483585	11487118	TOM1-like protein 4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004450	1	11541644	11543484	uncharacterized LOC111904144 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004470	1	11592961	11593811	Other Designations: LOW QUALITY PROTEIN: superoxide dismutase [Mn], mitochondrial
LSAT_V11C100004480	1	11647083	11649581	uncharacterized LOC111904146 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004490	1	11649729	11651362	DNA-directed RNA polymerases II and V subunit 6B [Lactuca sativa (garden lettuce)]
LSAT_V11C100004500	1	11670931	11674320	-
LSAT_V11C100004520	1	11709096	11710468	-
LSAT_V11C100004530	1	11843317	11854309	2-oxoisovalerate dehydrogenase subunit alpha 2, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100004550	1	11860924	11862400	uncharacterized LOC128126981 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004560	1	11914003	11917878	ACT domain-containing protein ACR3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004570	1	11918619	11921109	F-box protein SKP2B [Lactuca sativa (garden lettuce)]
LSAT_V11C100004580	1	11955312	11955722	histone H3.2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004590	1	11964622	11968142	probable protein phosphatase 2C 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004600	1	12033401	12035603	proteasome subunit beta type-4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004620	1	12038002	12038536	basic blue protein [Lactuca sativa (garden lettuce)]
LSAT_V11C100004630	1	12039683	12041377	protein WHAT'S THIS FACTOR 9, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100004650	1	12161404	12163290	-
LSAT_V11C100004660	1	12169863	12171577	-
LSAT_V11C100004670	1	12182895	12185548	adenylate kinase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004680	1	12198651	12201244	scarecrow-like protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004700	1	12224251	12225239	thioredoxin M-type, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004710	1	12247836	12248457	thioredoxin M-type, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004720	1	12249874	12258736	transcriptional corepressor SEUSS [Lactuca sativa (garden lettuce)]
LSAT_V11C100004730	1	12339065	12345792	uncharacterized LOC111904163 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004740	1	12343338	12345582	uncharacterized LOC111904165 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004750	1	12362340	12365798	-
LSAT_V11C100004760	1	12388684	12389309	-
LSAT_V11C100004770	1	12396211	12399255	pentatricopeptide repeat-containing protein At3g09040, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100004780	1	12399659	12400381	protein TRACHEARY ELEMENT DIFFERENTIATION-RELATED 7A [Lactuca sativa (garden lettuce)]
LSAT_V11C100004790	1	12405075	12405665	-
LSAT_V11C100004800	1	12406168	12407817	pentatricopeptide repeat-containing protein At3g21470 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004810	1	12464391	12466192	bidirectional sugar transporter SWEET1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004820	1	12502791	12504447	gamma-glutamylcyclotransferase 2-3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004830	1	12504455	12507732	protein ROLLING AND ERECT LEAF 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004840	1	12515191	12519581	uncharacterized LOC111904172 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004850	1	12539607	12540146	-
LSAT_V11C100004860	1	12598391	12600749	uncharacterized protein At4g08330, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004870	1	12602767	12604996	receptor homology region, transmembrane domain- and RING domain-containing protein 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004880	1	12613011	12614145	photosystem I reaction center subunit N, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100004890	1	12630456	12635306	O-fucosyltransferase 9 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004900	1	12661921	12663236	uncharacterized LOC111904180 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004910	1	12676601	12679794	-
LSAT_V11C100004920	1	12685569	12688837	uncharacterized LOC111904181 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004930	1	12849899	12852255	-
LSAT_V11C100004940	1	12852289	12852708	-
LSAT_V11C100004950	1	12853238	12853622	-
LSAT_V11C100004960	1	12862186	12864538	KH domain-containing protein HEN4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004970	1	12894943	12896692	NAC domain-containing protein 30 [Lactuca sativa (garden lettuce)]
LSAT_V11C100004980	1	12897160	12897726	-
LSAT_V11C100004990	1	12975177	12977633	uncharacterized membrane protein At4g09580 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005000	1	13055780	13059068	uncharacterized LOC111898184 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005010	1	13059500	13061869	50S ribosomal protein L21, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100005020	1	13063876	13073127	uncharacterized LOC111898180 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005030	1	13069462	13069963	-
LSAT_V11C100005040	1	13070405	13070686	calcium-dependent protein kinase 11 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005050	1	13073373	13077459	uncharacterized LOC111898181 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005070	1	13081086	13084645	leucine-rich repeat receptor-like tyrosine-protein kinase PXC3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005080	1	13149665	13154876	U4/U6 small nuclear ribonucleoprotein Prp31 homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C100005090	1	13207839	13208267	-
LSAT_V11C100005100	1	13254584	13261193	ABC transporter A family member 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005120	1	13483809	13490911	ABC transporter A family member 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005130	1	13703351	13715133	ABC transporter A family member 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005140	1	13715755	13723040	ABC transporter A family member 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005150	1	13760359	13766009	ABC transporter A family member 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005160	1	13771910	13774550	ribosomal RNA-processing protein 8 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005170	1	13776694	13781946	delta-1-pyrroline-5-carboxylate dehydrogenase 12A1, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100005180	1	13782950	13784742	uncharacterized LOC111887347 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005190	1	13789876	13792165	-
LSAT_V11C100005200	1	13793158	13803578	uncharacterized LOC111887346 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005210	1	13808161	13809582	-
LSAT_V11C100005220	1	13809704	13810208	-
LSAT_V11C100005230	1	13820712	13823261	hypersensitive-induced reaction 1 protein [Lactuca sativa (garden lettuce)]
LSAT_V11C100005240	1	13840143	13842829	homeobox-leucine zipper protein HAT5 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005250	1	13914744	13915763	-
LSAT_V11C100005260	1	14077227	14080532	uncharacterized LOC111887338 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005290	1	14242407	14243705	-
LSAT_V11C100005300	1	14254835	14262175	uncharacterized LOC111916809 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005310	1	14274664	14278060	pentatricopeptide repeat-containing protein At1g63330 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006010	1	16501090	16503431	-
LSAT_V11C100005320	1	14282454	14284325	pentatricopeptide repeat-containing protein At1g63330 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005330	1	14288064	14289043	40S ribosomal protein S7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005340	1	14374563	14377945	MDIS1-interacting receptor like kinase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005350	1	14394687	14398075	MDIS1-interacting receptor like kinase 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005360	1	14456193	14456726	-
LSAT_V11C100005370	1	14571004	14572221	uncharacterized LOC111916800 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005380	1	14602218	14606007	HIPL1 protein [Lactuca sativa (garden lettuce)]
LSAT_V11C100005390	1	14613339	14619235	DDT domain-containing protein DDR4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005400	1	14642399	14644584	uncharacterized LOC111916796 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005410	1	14644643	14651731	-
LSAT_V11C100005420	1	14666216	14671450	uncharacterized LOC111916792 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005430	1	14676443	14678689	uncharacterized LOC111916791 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005440	1	14677653	14680313	protein EDS1L [Lactuca sativa (garden lettuce)]
LSAT_V11C100005450	1	14682984	14684477	pentatricopeptide repeat-containing protein At1g74900, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100005460	1	14714835	14716005	-
LSAT_V11C100005470	1	14758024	14758528	-
LSAT_V11C100005480	1	14758625	14761455	-
LSAT_V11C100005490	1	14767463	14767723	-
LSAT_V11C100005510	1	14779776	14780474	-
LSAT_V11C100005520	1	14857389	14858259	uncharacterized LOC111916788 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005530	1	14863109	14867690	alpha-mannosidase I MNS5 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005560	1	14887851	14891716	histone acetyltransferase of the MYST family 2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005570	1	14893882	14902012	phosphatidylinositol-3-phosphatase SAC1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005580	1	14902359	14904042	transmembrane emp24 domain-containing protein p24delta3 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005590	1	14912881	14917167	protein SRG1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005610	1	14943534	14946695	uncharacterized LOC111916777 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005620	1	15003607	15006670	probable alkaline/neutral invertase D [Lactuca sativa (garden lettuce)]
LSAT_V11C100005630	1	15011049	15012908	40S ribosomal protein SA [Lactuca sativa (garden lettuce)]
LSAT_V11C100005640	1	15014173	15016873	protein disulfide-isomerase 5-2 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005660	1	15048158	15052785	ran-binding protein M homolog [Lactuca sativa (garden lettuce)]
LSAT_V11C100005670	1	15057094	15058602	uncharacterized LOC111916771 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005680	1	15059331	15060554	glutathione S-transferase T2-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100005690	1	15140505	15143988	cytochrome P450 Tp4149 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005700	1	15222760	15223788	-
LSAT_V11C100005720	1	15295749	15298204	cytochrome P450 Tp4149 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005730	1	15316647	15317539	-
LSAT_V11C100005740	1	15319408	15324652	phenylalanine--tRNA ligase beta subunit, cytoplasmic [Lactuca sativa (garden lettuce)]
LSAT_V11C100005750	1	15379543	15382224	tetratricopeptide repeat domain-containing protein PYG7, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100005760	1	15383564	15385030	protein SENSITIVE TO PROTON RHIZOTOXICITY 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005770	1	15388871	15389257	uncharacterized LOC111916763 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005780	1	15390292	15393893	DEAD-box ATP-dependent RNA helicase 5 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005790	1	15445294	15451478	uncharacterized LOC111916759 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005800	1	15454646	15461916	uncharacterized LOC111916758 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005820	1	15528629	15529055	transcription factor PRE4 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005830	1	15561396	15562884	-
LSAT_V11C100005840	1	15690634	15691812	transcription factor TCP14 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005850	1	15737599	15738928	-
LSAT_V11C100005860	1	15739696	15743284	-
LSAT_V11C100005870	1	15753505	15756783	NAP1-related protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005880	1	15760018	15763646	uncharacterized LOC111916752 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005890	1	15766540	15768959	putative pentatricopeptide repeat-containing protein At1g74580 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005900	1	15769214	15771901	pentatricopeptide repeat-containing protein At1g74600, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100005910	1	15937371	15939257	myb-related protein 306 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005940	1	16186934	16189975	-
LSAT_V11C100005950	1	16394217	16396378	probable arabinosyltransferase ARAD1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005960	1	16399244	16402170	uncharacterized LOC111916747 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005970	1	16474856	16476423	protein EMBRYO DEFECTIVE 514 [Lactuca sativa (garden lettuce)]
LSAT_V11C100005980	1	16477744	16478085	-
LSAT_V11C100005990	1	16478575	16480534	uncharacterized LOC111916716 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006000	1	16492925	16493757	-
LSAT_V11C100006020	1	16527608	16528723	cyclic dof factor 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006030	1	16578525	16579133	probable calcium-binding protein CML27 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006050	1	16702451	16703833	-
LSAT_V11C100006060	1	16703870	16705519	-
LSAT_V11C100006080	1	16741245	16742502	NAC domain-containing protein 100 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006100	1	16743604	16745647	uncharacterized LOC111916740 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006110	1	16751756	16754465	ribulose-phosphate 3-epimerase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100006120	1	16754551	16755924	putative pentatricopeptide repeat-containing protein At1g74400 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006130	1	16799335	16804096	-
LSAT_V11C100006140	1	16809333	16813538	two-component response regulator-like APRR1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006150	1	16811528	16815398	vesicle transport v-SNARE 13 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006160	1	16821308	16822504	uncharacterized LOC111916733 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006180	1	16906944	16907897	uncharacterized LOC111916691 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006190	1	16911561	16913257	uncharacterized protein At2g39795, mitochondrial [Lactuca sativa (garden lettuce)]
LSAT_V11C100006200	1	16927356	16931540	protein IMPAIRED IN BABA-INDUCED STERILITY 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006210	1	17036371	17038122	-
LSAT_V11C100006220	1	17039724	17042739	-
LSAT_V11C100006230	1	17045656	17047858	eukaryotic translation initiation factor 5A [Lactuca sativa (garden lettuce)]
LSAT_V11C100006240	1	17107283	17111224	probable LRR receptor-like serine/threonine-protein kinase At1g74360 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006250	1	17221420	17223886	protein FAR1-RELATED SEQUENCE 5-like [Lactuca sativa (garden lettuce)]
LSAT_V11C100006260	1	17226332	17230343	-
LSAT_V11C100006270	1	17241296	17245643	-
LSAT_V11C100006280	1	17245600	17252445	uncharacterized LOC111910482 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006290	1	17277539	17281141	heparanase-like protein 1 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006300	1	17289423	17293883	SNAP25 homologous protein SNAP33 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006310	1	17344190	17345632	zinc finger protein ZAT9 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006320	1	17350101	17352861	plant intracellular Ras-group-related LRR protein 7 [Lactuca sativa (garden lettuce)]
LSAT_V11C100006330	1	17398613	17400885	biotin carboxyl carrier protein of acetyl-CoA carboxylase, chloroplastic [Lactuca sativa (garden lettuce)]
LSAT_V11C100006340	1	17403105	17404188	protein Asterix [Lactuca sativa (garden lettuce)]
